Airspace_Type,Polygon_ID,Vertex_Index,X,Y,Area,Perimeter
prohibited_areas,6,4,1334,1425,3454.5,1035.182886838913
prohibited_areas,6,5,1271,1474,3454.5,1035.182886838913
prohibited_areas,6,6,1245,1454,3454.5,1035.182886838913
prohibited_areas,6,7,1265,1480,3454.5,1035.182886838913
prohibited_areas,6,8,1218,1520,3454.5,1035.182886838913
prohibited_areas,6,9,1268,1486,3454.5,1035.182886838913
prohibited_areas,6,10,1290,1504,3454.5,1035.182886838913
prohibited_areas,6,11,1273,1480,3454.5,1035.182886838913
prohibited_areas,6,12,1338,1430,3454.5,1035.182886838913
prohibited_areas,6,13,1360,1448,3454.5,1035.182886838913
prohibited_areas,6,14,1344,1422,3454.5,1035.182886838913
prohibited_areas,6,15,1391,1385,3454.5,1035.182886838913
prohibited_areas,6,16,1429,1397,3454.5,1035.182886838913
prohibited_areas,6,17,1416,1371,3454.5,1035.182886838913
prohibited_areas,7,1,1837,1030,5864.0,1786.0916090011597
prohibited_areas,7,2,1664,1121,5864.0,1786.0916090011597
prohibited_areas,7,3,1465,1324,5864.0,1786.0916090011597
prohibited_areas,7,4,1502,1343,5864.0,1786.0916090011597
prohibited_areas,8,1,2108,815,3074.0,1055.910807609558
prohibited_areas,8,2,2079,793,3074.0,1055.910807609558
prohibited_areas,8,3,2091,826,3074.0,1055.910807609558
prohibited_areas,8,4,1967,923,3074.0,1055.910807609558
prohibited_areas,8,5,1939,908,3074.0,1055.910807609558
prohibited_areas,8,6,1956,930,3074.0,1055.910807609558
prohibited_areas,8,7,1838,1028,3074.0,1055.910807609558
prohibited_areas,8,8,1910,1007,3074.0,1055.910807609558
prohibited_areas,8,9,1900,980,3074.0,1055.910807609558
prohibited_areas,8,10,2028,881,3074.0,1055.910807609558
prohibited_areas,8,11,2052,898,3074.0,1055.910807609558
prohibited_areas,8,12,2037,873,3074.0,1055.910807609558
prohibited_areas,9,1,2255,725,1814.5,524.5411909818649
prohibited_areas,9,2,2236,705,1814.5,524.5411909818649
prohibited_areas,9,3,2171,761,1814.5,524.5411909818649
prohibited_areas,9,4,2150,742,1814.5,524.5411909818649
prohibited_areas,9,5,2165,766,1814.5,524.5411909818649
prohibited_areas,9,6,2114,809,1814.5,524.5411909818649
prohibited_areas,9,7,2167,773,1814.5,524.5411909818649
prohibited_areas,9,8,2188,787,1814.5,524.5411909818649
prohibited_areas,9,9,2179,760,1814.5,524.5411909818649
prohibited_areas,9,10,2239,716,1814.5,524.5411909818649
prohibited_areas,10,1,2159,60,1649.5,696.1635551452637
prohibited_areas,10,2,2028,146,1649.5,696.1635551452637
prohibited_areas,10,3,1908,149,1649.5,696.1635551452637
prohibited_areas,10,4,2041,152,1649.5,696.1635551452637
